split,model,Stage_cat,Cell_type,class,n_cells,mean_prob,q90_prob
test,Naive inherited-label classifier,IV,MAST cells,II_III,1,0.0844148659842347,0.0844148659842347
test,Naive inherited-label classifier,IV,T lymphocytes,II_III,344,0.06078881194200643,0.11558110302086813
test,Naive inherited-label classifier,IV,Myeloid cells,II_III,160,0.05968550960877894,0.1459685224730952
test,Naive inherited-label classifier,IV,B lymphocytes,II_III,195,0.04694264498751273,0.0812675576444103
test,Naive inherited-label classifier,IV,Epithelial cells,II_III,267,0.03008939872907657,0.07332394074122926
test,Naive inherited-label classifier,IV,Undetermined,II_III,8,0.02606252395059125,0.04834318437082646
test,Naive inherited-label classifier,IV,Epithelial cells,IV,267,0.8794975662326864,0.9840139770806254
test,Naive inherited-label classifier,IV,Myeloid cells,IV,160,0.8354040661895155,0.9856327822033158
test,Naive inherited-label classifier,IV,Undetermined,IV,8,0.8267908875484601,0.959322687996895
test,Naive inherited-label classifier,IV,Oligodendrocytes,IV,6,0.7747285651218251,0.9540356808975613
test,Naive inherited-label classifier,IV,T lymphocytes,IV,344,0.681268088954461,0.9671583216570383
test,Naive inherited-label classifier,IV,NK cells,IV,34,0.6787906169844939,0.9351744607642293
test,Naive inherited-label classifier,IV,MAST cells,IV,1,0.6684868672263776,0.6684868672263776
test,Naive inherited-label classifier,IV,B lymphocytes,IV,195,0.6440269232749886,0.9222382464680927
test,Naive inherited-label classifier,IV,Fibroblasts,IV,6,0.5632528787802116,0.9093814253359277
train,Categorical EM-MMIL,I,Endothelial cells,I,9,0.8833953983489149,0.9986186185782501
train,Categorical EM-MMIL,I,B lymphocytes,I,298,0.7835824382869365,0.9998806421908493
train,Categorical EM-MMIL,I,T lymphocytes,I,762,0.7464068776536491,0.9999003965779473
train,Categorical EM-MMIL,I,Myeloid cells,I,271,0.6827248599401663,0.999502835231925
train,Categorical EM-MMIL,I,MAST cells,I,19,0.6701756190676832,0.9856077353131638
train,Categorical EM-MMIL,I,NK cells,I,58,0.639381751728024,0.9999475104815004
train,Categorical EM-MMIL,I,Undetermined,I,5,0.5632026973125335,0.9835794431000239
train,Categorical EM-MMIL,I,Epithelial cells,I,75,0.48449640625775886,0.998287302172952
train,Categorical EM-MMIL,I,Fibroblasts,I,13,0.36153863410102066,0.9358797440423757
train,Categorical EM-MMIL,I,Fibroblasts,II_III,13,0.23304193398822395,0.9999743300095297
train,Categorical EM-MMIL,I,Epithelial cells,II_III,75,0.15582980231481122,0.9082191114610509
train,Categorical EM-MMIL,I,NK cells,II_III,58,0.14923080197151392,0.5540469256433418
train,Categorical EM-MMIL,I,MAST cells,II_III,19,0.12266806450430863,0.24797530446534558
train,Categorical EM-MMIL,I,Myeloid cells,II_III,271,0.09398435704564433,0.3681807465497876
train,Categorical EM-MMIL,I,T lymphocytes,II_III,762,0.052350206209825396,0.0748712933806339
train,Categorical EM-MMIL,I,Endothelial cells,II_III,9,0.02597645766546223,0.08394441808232939
train,Categorical EM-MMIL,I,B lymphocytes,II_III,298,0.020871604875384697,0.005496423084367254
train,Categorical EM-MMIL,I,Undetermined,II_III,5,1.1248579081180272e-10,3.262385102136148e-10
train,Categorical EM-MMIL,I,Undetermined,IV,5,0.4367973025749807,0.9820790701981678
train,Categorical EM-MMIL,I,Fibroblasts,IV,13,0.4054194319107553,0.9959677484040698
train,Categorical EM-MMIL,I,Epithelial cells,IV,75,0.3596737914274298,0.9964992563136938
train,Categorical EM-MMIL,I,Myeloid cells,IV,271,0.22329078301418934,0.9995653951356676
train,Categorical EM-MMIL,I,NK cells,IV,58,0.21138744630046208,0.8835001853779388
train,Categorical EM-MMIL,I,MAST cells,IV,19,0.20715631642800805,0.7931950920410052
train,Categorical EM-MMIL,I,T lymphocytes,IV,762,0.20124291613652548,0.8661456886699467
train,Categorical EM-MMIL,I,B lymphocytes,IV,298,0.19554595683767875,0.8132165468099054
train,Categorical EM-MMIL,I,Endothelial cells,IV,9,0.09062814398562281,0.22174053334463242
train,Categorical EM-MMIL,II_III,Endothelial cells,I,3,0.7452861703164683,0.9997892995026708
train,Categorical EM-MMIL,II_III,B lymphocytes,I,57,0.5977859555726059,0.9952495676405595
train,Categorical EM-MMIL,II_III,Undetermined,I,2,0.5484580135845076,0.9080776891909276
train,Categorical EM-MMIL,II_III,T lymphocytes,I,226,0.39173025885809665,0.9947904563490422
train,Categorical EM-MMIL,II_III,Myeloid cells,I,122,0.3009444232121609,0.9455414873503456
train,Categorical EM-MMIL,II_III,NK cells,I,46,0.23387293756748473,0.9269125927584151
train,Categorical EM-MMIL,II_III,MAST cells,I,13,0.20761154799608433,0.3401939976884878
train,Categorical EM-MMIL,II_III,Epithelial cells,I,70,0.16323626130191082,0.7413377471908167
train,Categorical EM-MMIL,II_III,Fibroblasts,I,34,0.06258973246170675,0.0358048599127039
train,Categorical EM-MMIL,II_III,Oligodendrocytes,I,10,0.007034119334065343,0.025441338553373275
train,Categorical EM-MMIL,II_III,Oligodendrocytes,II_III,10,0.9683558141908175,0.9999994562909504
train,Categorical EM-MMIL,II_III,Fibroblasts,II_III,34,0.9042485981708276,0.999999999998
